player_id,level,total_plays,total_pickoffs,percent_pickoff,bayesian_percent_pickoff
3284,3A,12,1.0,0.08333333333333333,0.045310810336010116
9379,3A,23,1.0,0.043478260869565216,0.038483153984008596
3362,3A,26,0.0,0.0,0.023806187379376675
6685,3A,31,8.0,0.25806451612903225,0.12110210173867442
3358,3A,5,1.0,0.2,0.051077640742411404
808,3A,153,2.0,0.013071895424836602,0.018764878033658262
7059,3A,15,2.0,0.13333333333333333,0.05860415755127119
4748,3A,16,2.0,0.125,0.05771621577019132
4467,3A,4,0.0,0.0,0.03350500445986347
8330,3A,15,4.0,0.26666666666666666,0.08937338832050196
7718,3A,6,0.0,0.0,0.03230839715772549
2694,3A,35,6.0,0.17142857142857143,0.09187376753920738
7911,3A,10,0.0,0.0,0.030154504013877124
849,3A,263,17.0,0.06463878326996197,0.060093515146430125
6848,3A,42,4.0,0.09523809523809523,0.06314424174818073
7203,3A,8,1.0,0.125,0.048435693807459095
6326,3A,26,0.0,0.0,0.023806187379376675
585,3A,113,0.0,0.0,0.011099817428421026
7253,3A,8,0.0,0.0,0.031194314497114264
5795,3A,17,1.0,0.058823529411764705,0.041929406579591454
5236,3A,28,0.0,0.0,0.023195772318367017
6269,3A,7,1.0,0.14285714285714285,0.04928544282162504
8564,3A,2,0.0,0.0,0.034793658477550525
4405,3A,12,4.0,0.3333333333333333,0.09369790711020366
2938,3A,11,0.0,0.0,0.029660167882502086
2028,3A,29,0.0,0.0,0.022902154947248447
6346,3A,37,2.0,0.05405405405405406,0.04378471541186928
811,3A,29,1.0,0.034482758620689655,0.03556038279534971
5759,3A,12,0.0,0.0,0.029181778077945603
5501,3A,32,5.0,0.15625,0.08303988098576374
2844,3A,3,0.0,0.0,0.03413717435533259
4194,3A,4,0.0,0.0,0.03350500445986347
8270,3A,30,3.0,0.1,0.06011587801040784
8303,3A,17,3.0,0.17647058823529413,0.07178015284824817
6090,3A,27,3.0,0.1111111111111111,0.062458055075748406
3946,3A,14,0.0,0.0,0.028269847513009802
7787,3A,41,6.0,0.14634146341463414,0.08581615649266623
6079,3A,16,2.0,0.125,0.05771621577019132
2213,3A,13,0.0,0.0,0.028718575251311544
8543,3A,12,0.0,0.0,0.029181778077945603
8099,3A,4,0.0,0.0,0.03350500445986347
5579,3A,20,0.0,0.0,0.025846717726180392
550,3A,90,2.0,0.022222222222222223,0.02720907314880448
8127,3A,1,0.0,0.0,0.03547588707514956
5197,3A,3,0.0,0.0,0.03413717435533259
7142,3A,28,2.0,0.07142857142857142,0.04883679795939266
4135,3A,6,1.0,0.16666666666666666,0.050165540014868344
2358,3A,17,1.0,0.058823529411764705,0.041929406579591454
6622,3A,29,0.0,0.0,0.022902154947248447
9270,3A,36,6.0,0.16666666666666666,0.09080546791665846
9392,3A,17,0.0,0.0,0.027004033445263094
9727,3A,9,0.0,0.0,0.03066559730224792
4063,3A,35,4.0,0.11428571428571428,0.0683443557745015
4209,3A,25,0.0,0.0,0.0241236032111017
5682,3A,5,1.0,0.2,0.051077640742411404
356,3A,58,2.0,0.034482758620689655,0.03527102074845025
4872,3A,4,0.0,0.0,0.03350500445986347
8397,3A,3,0.0,0.0,0.03413717435533259
4621,3A,13,1.0,0.07692307692307693,0.044591591124327416
6614,3A,3,0.0,0.0,0.03413717435533259
5720,3A,42,3.0,0.07142857142857142,0.052274676530789425
3323,3A,18,0.0,0.0,0.026606915306362167
3811,3A,5,0.0,0.0,0.03289582256059322
3421,3A,1,0.0,0.0,0.03547588707514956
3018,3A,25,1.0,0.04,0.03745693654443503
2481,3A,4,0.0,0.0,0.03350500445986347
8538,3A,15,0.0,0.0,0.02783492678204042
6816,3A,13,0.0,0.0,0.028718575251311544
2515,3A,8,0.0,0.0,0.031194314497114264
2573,3A,34,7.0,0.20588235294117646,0.104872264771817
6507,3A,5,0.0,0.0,0.03289582256059322
7945,3A,11,1.0,0.09090909090909091,0.04605361050545291
9883,3A,8,4.0,0.5,0.10015983173849358
4221,3A,10,2.0,0.2,0.06348783734721046
9489,3A,6,0.0,0.0,0.03230839715772549
5134,3A,41,9.0,0.21951219512195122,0.1187831894596992
6673,3A,4,0.0,0.0,0.03350500445986347
6171,3A,56,12.0,0.21428571428571427,0.13027613434747762
7458,3A,2,0.0,0.0,0.034793658477550525
3198,3A,37,12.0,0.32432432432432434,0.15872724414750147
549,3A,92,4.0,0.043478260869565216,0.04091035380868047
5670,3A,19,0.0,0.0,0.026221307838154018
5949,3A,29,5.0,0.1724137931034483,0.08619329418775477
3577,3A,1,0.0,0.0,0.03547588707514956
9382,3A,4,1.0,0.25,0.05202352297838199
456,3A,70,7.0,0.1,0.07341058534027191
7340,3A,35,6.0,0.17142857142857143,0.09187376753920738
5385,3A,13,0.0,0.0,0.028718575251311544
949,3A,26,0.0,0.0,0.023806187379376675
936,3A,16,0.0,0.0,0.02741318546716102
5545,3A,37,3.0,0.08108108108108109,0.055278968285432495
4796,3A,15,0.0,0.0,0.02783492678204042
2721,3A,8,2.0,0.25,0.06567707311780392
6443,3A,25,1.0,0.04,0.03745693654443503
6871,3A,51,3.0,0.058823529411764705,0.047616537037946806
8401,3A,12,0.0,0.0,0.029181778077945603
3463,3A,3,0.0,0.0,0.03413717435533259
6039,3A,39,5.0,0.1282051282051282,0.07650865439137783
3027,3A,15,0.0,0.0,0.02783492678204042
8141,3A,7,0.0,0.0,0.03174158317250223
6353,3A,27,0.0,0.0,0.023497016114709446
4659,3A,20,5.0,0.25,0.09727528915475182
8293,3A,20,4.0,0.2,0.08298957486903753
9178,3A,10,0.0,0.0,0.030154504013877124
4055,3A,39,1.0,0.02564102564102564,0.031564834166658735
3685,3A,11,0.0,0.0,0.029660167882502086
8378,3A,14,2.0,0.14285714285714285,0.0595198475130098
9982,3A,7,0.0,0.0,0.03174158317250223
2042,3A,25,4.0,0.16,0.07745693654443503
8736,3A,10,1.0,0.1,0.04682117068054379
8299,3A,16,3.0,0.1875,0.07286773092170648
9863,3A,34,1.0,0.029411764705882353,0.03344369334324556
4865,3A,3,0.0,0.0,0.03413717435533259
2267,3A,10,0.0,0.0,0.030154504013877124
6766,3A,32,6.0,0.1875,0.09523500293698325
6630,3A,1,0.0,0.0,0.03547588707514956
4833,3A,11,3.0,0.2727272727272727,0.07884049575135454
3578,3A,15,0.0,0.0,0.02783492678204042
2695,3A,5,0.0,0.0,0.03289582256059322
2251,3A,4,0.0,0.0,0.03350500445986347
3600,3A,3,0.0,0.0,0.03413717435533259
3808,4A,27,3.0,0.1111111111111111,0.062458055075748406
983,4A,119,5.0,0.04201680672268908,0.04029153988658359
463,4A,60,5.0,0.08333333333333333,0.061902456734842064
9824,4A,8,2.0,0.25,0.06567707311780392
6571,4A,5,0.0,0.0,0.03289582256059322
420,4A,118,3.0,0.025423728813559324,0.028626608576384688
8149,4A,8,0.0,0.0,0.031194314497114264
792,4A,52,3.0,0.057692307692307696,0.04714970824345713
995,4A,136,3.0,0.022058823529411766,0.025856291617379717
9584,4A,26,0.0,0.0,0.023806187379376675
4578,4A,18,0.0,0.0,0.026606915306362167
3356,4A,8,0.0,0.0,0.031194314497114264
722,4A,321,15.0,0.04672897196261682,0.04530800603998013
939,4A,59,2.0,0.03389830508474576,0.034947433402134194
7946,4A,8,0.0,0.0,0.031194314497114264
4758,4A,9,0.0,0.0,0.03066559730224792
566,4A,6,0.0,0.0,0.03230839715772549
3081,4A,17,1.0,0.058823529411764705,0.041929406579591454
675,4A,97,3.0,0.030927835051546393,0.03271612408729679
9520,4A,8,0.0,0.0,0.031194314497114264
9832,4A,19,4.0,0.21052631578947367,0.08419232233090765
3543,4A,30,0.0,0.0,0.02261587801040784
8606,4A,14,0.0,0.0,0.028269847513009802
3846,4A,1,0.0,0.0,0.03547588707514956
924,4A,70,6.0,0.08571428571428572,0.06507725200693856
3066,4A,3,0.0,0.0,0.03413717435533259
964,4A,79,2.0,0.02531645569620253,0.02952922667312114
4283,4A,11,0.0,0.0,0.029660167882502086
3008,4A,7,0.0,0.0,0.03174158317250223
6305,4A,1,1.0,1.0,0.05508373021240446
6351,4A,22,0.0,0.0,0.0251287533448976
8689,4A,21,0.0,0.0,0.025482679448346864
7857,4A,11,0.0,0.0,0.029660167882502086
5605,4A,11,0.0,0.0,0.029660167882502086
981,4A,14,0.0,0.0,0.028269847513009802
3885,4A,27,3.0,0.1111111111111111,0.062458055075748406
8073,4A,2,2.0,1.0,0.07325519693908898
8734,4A,52,4.0,0.07692307692307693,0.05695362981208458
7532,4A,11,1.0,0.09090909090909091,0.04605361050545291
2685,4A,1,0.0,0.0,0.03547588707514956
3722,4A,6,1.0,0.16666666666666666,0.050165540014868344
6976,4A,17,0.0,0.0,0.027004033445263094
7488,4A,25,0.0,0.0,0.0241236032111017
7933,4A,9,3.0,0.3333333333333333,0.08151305492936657
5996,4A,9,1.0,0.1111111111111111,0.0476147498446208
9631,4A,1,1.0,1.0,0.05508373021240446
5181,4A,9,0.0,0.0,0.03066559730224792
6810,4A,18,2.0,0.1111111111111111,0.05601868001224452
6751,4A,13,1.0,0.07692307692307693,0.044591591124327416
6999,4A,15,3.0,0.2,0.07398877293588657
760,4A,12,0.0,0.0,0.029181778077945603
3506,4A,2,0.0,0.0,0.034793658477550525
2548,4A,5,0.0,0.0,0.03289582256059322
7214,4A,16,0.0,0.0,0.02741318546716102
956,4A,140,1.0,0.007142857142857143,0.014785632846487512
6611,4A,11,0.0,0.0,0.029660167882502086
380,4A,111,0.0,0.0,0.011237703359208866
859,4A,6,0.0,0.0,0.03230839715772549
3488,4A,3,0.0,0.0,0.03413717435533259
2674,4A,40,4.0,0.1,0.06454744712036252
6543,4A,3,3.0,1.0,0.09074094794023825
9649,4A,5,0.0,0.0,0.03289582256059322
642,4A,5,1.0,0.2,0.051077640742411404
3697,4A,2,1.0,0.5,0.05402442770831976
948,4A,133,1.0,0.007518796992481203,0.015351203501817635
3517,4A,14,0.0,0.0,0.028269847513009802
5856,4A,21,0.0,0.0,0.025482679448346864
5965,4A,8,0.0,0.0,0.031194314497114264
2940,4A,16,0.0,0.0,0.02741318546716102
782,4A,20,0.0,0.0,0.025846717726180392
5976,4A,19,0.0,0.0,0.026221307838154018
9483,4A,10,0.0,0.0,0.030154504013877124
7025,4A,16,0.0,0.0,0.02741318546716102
811,4A,54,2.0,0.037037037037037035,0.03662759846954449
8807,4A,4,0.0,0.0,0.03350500445986347
2043,4A,7,0.0,0.0,0.03174158317250223
6072,4A,1,0.0,0.0,0.03547588707514956
659,4A,137,1.0,0.0072992700729927005,0.015022835512473943
4555,4A,26,4.0,0.15384615384615385,0.0764377663267451
8969,4A,11,0.0,0.0,0.029660167882502086
8375,4A,26,0.0,0.0,0.023806187379376675
772,4A,119,2.0,0.01680672268907563,0.022540060596642764
3468,4A,21,0.0,0.0,0.025482679448346864
389,4A,105,1.0,0.009523809523809525,0.018124324134404048
4244,4A,11,0.0,0.0,0.029660167882502086
671,4A,25,0.0,0.0,0.0241236032111017
3487,4A,2,0.0,0.0,0.034793658477550525
4940,4A,44,2.0,0.045454545454545456,0.04052415149821944
933,4A,226,10.0,0.04424778761061947,0.04278721101750952
5460,4A,3,0.0,0.0,0.03413717435533259
8503,4A,9,2.0,0.2222222222222222,0.06456390238699368
5264,4A,13,0.0,0.0,0.028718575251311544
6831,4A,4,0.0,0.0,0.03350500445986347
7709,4A,3,0.0,0.0,0.03413717435533259
4092,4A,15,0.0,0.0,0.02783492678204042
2631,4A,13,0.0,0.0,0.028718575251311544
2833,4A,22,1.0,0.045454545454545456,0.03901764223378649
6075,4A,17,0.0,0.0,0.027004033445263094
8929,4A,7,0.0,0.0,0.03174158317250223
9776,4A,16,0.0,0.0,0.02741318546716102
318,4A,84,2.0,0.023809523809523808,0.028427389856959907
3858,4A,1,0.0,0.0,0.03547588707514956
612,4A,161,6.0,0.037267080745341616,0.03701075943522572
2143,4A,1,0.0,0.0,0.03547588707514956
5594,4A,22,0.0,0.0,0.0251287533448976
2662,4A,4,0.0,0.0,0.03350500445986347
7180,4A,13,0.0,0.0,0.028718575251311544
6395,4A,48,6.0,0.125,0.07968643102890437
3831,4A,6,0.0,0.0,0.03230839715772549
5860,4A,39,0.0,0.0,0.02032887911047896
4850,4A,5,0.0,0.0,0.03289582256059322
3821,4A,4,0.0,0.0,0.03350500445986347
8306,4A,27,0.0,0.0,0.023497016114709446
3279,4A,24,0.0,0.0,0.02444959784908956
2136,4A,22,0.0,0.0,0.0251287533448976
6125,4A,31,3.0,0.0967741935483871,0.05937370667694602
3656,4A,1,0.0,0.0,0.03547588707514956
8544,4A,5,0.0,0.0,0.03289582256059322
7191,4A,23,0.0,0.0,0.024784523847022292
7048,4A,4,0.0,0.0,0.03350500445986347
7421,4A,15,0.0,0.0,0.02783492678204042
5812,4A,10,2.0,0.2,0.06348783734721046
3342,4A,17,0.0,0.0,0.027004033445263094
5011,4A,14,0.0,0.0,0.028269847513009802
5439,4A,8,0.0,0.0,0.031194314497114264
9351,4A,25,1.0,0.04,0.03745693654443503
9992,4A,7,0.0,0.0,0.03174158317250223
3709,4A,7,0.0,0.0,0.03174158317250223
5969,4A,13,0.0,0.0,0.028718575251311544
6142,4A,23,4.0,0.17391304347826086,0.07957904439496749
7493,4A,14,0.0,0.0,0.028269847513009802
3396,4A,12,0.0,0.0,0.029181778077945603
835,4A,8,0.0,0.0,0.031194314497114264
6574,4A,2,0.0,0.0,0.034793658477550525
8683,4A,6,0.0,0.0,0.03230839715772549
987,4A,98,4.0,0.04081632653061224,0.039251825951571805
8160,4A,15,0.0,0.0,0.02783492678204042
873,4A,172,1.0,0.005813953488372093,0.012654370454201024
4664,4A,11,0.0,0.0,0.029660167882502086
7231,4A,11,0.0,0.0,0.029660167882502086
6476,4A,16,0.0,0.0,0.02741318546716102
8089,4A,6,0.0,0.0,0.03230839715772549
3357,4A,1,0.0,0.0,0.03547588707514956
2788,4A,36,5.0,0.1388888888888889,0.07917756093991427
6273,4A,1,0.0,0.0,0.03547588707514956
6302,4A,40,5.0,0.125,0.07565855823147363
5657,4A,18,0.0,0.0,0.026606915306362167
8340,4A,35,2.0,0.05714285714285714,0.04481494400979562
4821,4A,15,1.0,0.06666666666666667,0.04321954216665581
8989,4A,17,5.0,0.29411764705882354,0.10163089911690489
6023,4A,39,6.0,0.15384615384615385,0.08774460944755762
7557,4A,11,0.0,0.0,0.029660167882502086
2196,4A,3,0.0,0.0,0.03413717435533259
4930,4A,24,0.0,0.0,0.02444959784908956
2594,4A,8,0.0,0.0,0.031194314497114264
7001,4A,6,0.0,0.0,0.03230839715772549
6749,4A,22,1.0,0.045454545454545456,0.03901764223378649
5603,4A,14,0.0,0.0,0.028269847513009802
4344,4A,9,0.0,0.0,0.03066559730224792
8722,4A,32,1.0,0.03125,0.0342593931808857
677,4A,140,5.0,0.03571428571428571,0.03583826442543488
4499,4A,1,0.0,0.0,0.03547588707514956
6499,4A,19,0.0,0.0,0.026221307838154018
8217,4A,1,0.0,0.0,0.03547588707514956
843,4A,254,6.0,0.023622047244094488,0.025688388950107326
2563,4A,23,0.0,0.0,0.024784523847022292
6265,4A,21,0.0,0.0,0.025482679448346864
3751,4A,14,0.0,0.0,0.028269847513009802
4992,4A,9,0.0,0.0,0.03066559730224792
6049,4A,49,2.0,0.04081632653061224,0.03847747718012755
9656,4A,14,1.0,0.07142857142857142,0.0438948475130098
7514,4A,13,1.0,0.07692307692307693,0.044591591124327416
9436,4A,11,0.0,0.0,0.029660167882502086
9348,4A,31,4.0,0.12903225806451613,0.07171938568929169
9174,4A,18,0.0,0.0,0.026606915306362167
9368,4A,37,3.0,0.08108108108108109,0.055278968285432495
2981,4A,35,4.0,0.11428571428571428,0.0683443557745015
2428,4A,16,0.0,0.0,0.02741318546716102
6085,4A,16,0.0,0.0,0.02741318546716102
4788,4A,45,1.0,0.022222222222222223,0.029571265692975024
9298,4A,2,0.0,0.0,0.034793658477550525
8610,4A,4,0.0,0.0,0.03350500445986347
4205,4A,35,0.0,0.0,0.021285532245089733
978,4A,48,0.0,0.0,0.018461941232985994
3002,4A,2,0.0,0.0,0.034793658477550525
4203,4A,17,0.0,0.0,0.027004033445263094
2044,4A,7,0.0,0.0,0.03174158317250223
2030,4A,27,1.0,0.037037037037037035,0.03648402910172243
6965,4A,25,0.0,0.0,0.0241236032111017
2951,4A,36,3.0,0.08333333333333333,0.0559217469864259
674,4A,175,8.0,0.045714285714285714,0.04359675662592279
3023,4A,15,0.0,0.0,0.02783492678204042
9782,4A,7,0.0,0.0,0.03174158317250223
3689,4A,15,0.0,0.0,0.02783492678204042
7263,4A,3,0.0,0.0,0.03413717435533259
4856,4A,14,0.0,0.0,0.028269847513009802
7585,4A,20,0.0,0.0,0.025846717726180392
3834,4A,29,1.0,0.034482758620689655,0.03556038279534971
3075,4A,19,0.0,0.0,0.026221307838154018
5304,4A,7,0.0,0.0,0.03174158317250223
9217,4A,3,0.0,0.0,0.03413717435533259
484,4A,71,4.0,0.056338028169014086,0.048010497858120886
8095,4A,9,0.0,0.0,0.03066559730224792
947,4A,53,0.0,0.0,0.017565730493520653
5481,4A,19,1.0,0.05263157894736842,0.040714061461342425
2111,4A,19,0.0,0.0,0.026221307838154018
6358,4A,25,2.0,0.08,0.050790269877768364
5806,4A,6,0.0,0.0,0.03230839715772549
6676,4A,25,0.0,0.0,0.0241236032111017
6423,4A,7,0.0,0.0,0.03174158317250223
3881,4A,57,4.0,0.07017543859649122,0.05429224524142642
9635,4A,8,0.0,0.0,0.031194314497114264
4790,4A,21,3.0,0.14285714285714285,0.06773620057510743
6938,4A,8,1.0,0.125,0.048435693807459095
4168,4A,6,0.0,0.0,0.03230839715772549
7960,4A,12,0.0,0.0,0.029181778077945603
8571,4A,9,1.0,0.1111111111111111,0.0476147498446208
6690,4A,14,1.0,0.07142857142857142,0.0438948475130098
918,4A,35,0.0,0.0,0.021285532245089733
9299,4A,19,0.0,0.0,0.026221307838154018
8643,4A,6,0.0,0.0,0.03230839715772549
9267,4A,19,3.0,0.15789473684210525,0.06969956870771923
7701,4A,3,0.0,0.0,0.03413717435533259
9303,4A,6,0.0,0.0,0.03230839715772549
6410,4A,31,3.0,0.0967741935483871,0.05937370667694602
2377,4A,12,0.0,0.0,0.029181778077945603
2619,4A,4,0.0,0.0,0.03350500445986347
8098,4A,10,0.0,0.0,0.030154504013877124
2714,4A,3,0.0,0.0,0.03413717435533259
9308,4A,2,0.0,0.0,0.034793658477550525
3190,4A,3,0.0,0.0,0.03413717435533259
8408,4A,9,0.0,0.0,0.03066559730224792
4013,4A,36,0.0,0.0,0.02103802605619334
9916,4A,18,2.0,0.1111111111111111,0.05601868001224452
8926,4A,12,0.0,0.0,0.029181778077945603
3655,4A,23,0.0,0.0,0.024784523847022292
4412,4A,34,0.0,0.0,0.02153893143848366
8591,4A,14,0.0,0.0,0.028269847513009802
9335,4A,6,0.0,0.0,0.03230839715772549
8316,4A,54,0.0,0.0,0.017396829238775263
7031,4A,2,0.0,0.0,0.034793658477550525
5742,4A,11,0.0,0.0,0.029660167882502086
3848,4A,51,5.0,0.09803921568627451,0.0674185172359666
9184,4A,14,0.0,0.0,0.028269847513009802
2490,4A,4,0.0,0.0,0.03350500445986347
6404,4A,11,0.0,0.0,0.029660167882502086
8009,4A,17,0.0,0.0,0.027004033445263094
5821,4A,16,1.0,0.0625,0.04256470061867617
4184,4A,7,0.0,0.0,0.03174158317250223
2097,4A,23,0.0,0.0,0.024784523847022292
8972,4A,1,0.0,0.0,0.03547588707514956
9541,4A,21,3.0,0.14285714285714285,0.06773620057510743
6714,4A,46,0.0,0.0,0.0188465650086732
9037,4A,9,0.0,0.0,0.03066559730224792
4031,4A,9,0.0,0.0,0.03066559730224792
8937,4A,10,0.0,0.0,0.030154504013877124
2864,4A,7,0.0,0.0,0.03174158317250223
4124,4A,14,0.0,0.0,0.028269847513009802
8487,4A,36,0.0,0.0,0.02103802605619334
900,4A,20,0.0,0.0,0.025846717726180392
3116,4A,8,0.0,0.0,0.031194314497114264
6773,4A,9,0.0,0.0,0.03066559730224792
4629,4A,26,0.0,0.0,0.023806187379376675
3403,4A,26,3.0,0.11538461538461539,0.06327987158990299
6249,4A,12,0.0,0.0,0.029181778077945603
6535,4A,27,0.0,0.0,0.023497016114709446
585,4A,11,0.0,0.0,0.029660167882502086
8092,4A,7,0.0,0.0,0.03174158317250223
5443,4A,12,0.0,0.0,0.029181778077945603
9021,4A,11,0.0,0.0,0.029660167882502086
2705,4A,35,0.0,0.0,0.021285532245089733
2653,4A,15,0.0,0.0,0.02783492678204042
6451,4A,14,0.0,0.0,0.028269847513009802
